time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554707157.625535,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.625538,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.625541,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.625548,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.625558,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.625562,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.625565,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.625567,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.625569,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.625571,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.625574,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.626071,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.626091,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.626096,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.626107,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.62611,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.626113,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.626116,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.628351,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631183,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631219,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631229,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631243,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631247,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631257,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631261,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631263,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631268,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631273,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631277,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631282,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631284,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631287,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63129,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631295,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631298,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631301,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631304,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631313,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631316,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63133,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631337,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631349,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631356,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631366,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63137,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631379,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631383,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631386,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631391,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631399,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631402,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631404,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631407,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63141,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631413,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631416,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631418,6,1094,98.245.98.121,192.168.1.80,443,40714
1554707157.631421,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631424,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631427,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63143,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631432,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631435,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631438,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631441,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631444,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631447,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631451,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631454,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631457,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63146,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631462,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631466,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631468,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631472,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631474,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631477,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63148,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631483,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631486,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631489,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.631516,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.633248,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.633296,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.633304,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.633316,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.633322,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.633333,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.633338,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.633348,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636231,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63626,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636265,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636278,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636283,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636291,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636295,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636303,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636308,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636316,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63632,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636328,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636332,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636344,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636348,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636358,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636361,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63637,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636374,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636381,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636384,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636386,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636391,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636393,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636396,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636398,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636401,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636403,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636406,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636408,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636411,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636414,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636416,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636419,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636422,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636424,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636427,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636429,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636432,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636434,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636437,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636439,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636442,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636444,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636447,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636449,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636452,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636454,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636457,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636459,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636462,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636464,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636467,6,356,98.245.98.121,192.168.1.80,443,40714
1554707157.636469,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636472,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636474,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636831,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63685,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636857,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636871,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636877,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63689,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636895,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.636904,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638594,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638708,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638721,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638738,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638743,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638758,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638765,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638775,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638785,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638792,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63881,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638813,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63882,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638824,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63883,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638836,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638856,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638863,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638873,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638882,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63889,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638895,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638902,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638907,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638912,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638921,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.63893,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638937,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638944,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638949,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638956,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.638963,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640383,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640409,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640414,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640421,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640425,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640431,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640434,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.64044,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640444,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640449,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640453,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640458,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640462,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640469,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640472,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640481,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.64049,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640502,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640508,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640518,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640523,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640545,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640551,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640561,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640566,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640577,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640581,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640585,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640591,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640595,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640599,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.640602,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.641077,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.641109,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.641116,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.641129,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.641135,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.641144,6,639,98.245.98.121,192.168.1.80,443,40714
1554707157.641148,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.641157,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.641162,6,1396,98.245.98.121,192.168.1.80,443,40714
1554707157.641174,6,496,98.245.98.121,192.168.1.80,443,40714
1554707160.845711,6,1235,192.168.1.80,98.245.98.121,40718,443
1554707160.864709,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864766,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.86478,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.86479,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864799,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864807,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864813,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864815,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864818,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864821,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864827,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.86483,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864832,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864835,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864842,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864845,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864848,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864851,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864854,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864857,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864859,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864862,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864865,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864868,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.86487,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864873,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864876,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864879,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864881,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864884,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864887,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.86489,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864892,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864895,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864898,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864901,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864904,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864906,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864909,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864912,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864915,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.864918,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.86492,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.86733,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867367,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867372,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867381,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867384,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867391,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867394,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867402,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867405,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867408,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.86741,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867416,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867418,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.86742,6,707,98.245.98.121,192.168.1.80,443,40718
1554707160.867423,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867425,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867428,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.86743,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867433,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867435,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867438,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.86744,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867443,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.867445,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.870898,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.870935,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.870951,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.870963,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.870969,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.870978,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.870982,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.870992,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.870997,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871006,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871012,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871021,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871026,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871036,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871041,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871051,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871061,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871086,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871124,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871156,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871165,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871181,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871188,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871214,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871223,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871244,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871255,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871264,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871271,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.871276,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873815,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.87384,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873846,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873856,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873863,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873873,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873878,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873887,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873892,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873901,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873906,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873915,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.87392,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873931,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873936,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873946,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873952,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873962,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873967,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.87397,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873977,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873987,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873991,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873995,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.873999,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874002,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874007,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.87401,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874014,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874018,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874022,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874026,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874599,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874617,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874622,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874632,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.87464,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874652,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874657,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874668,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874673,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874684,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874688,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.874692,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876033,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.87604,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876052,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.87606,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.87607,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876075,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876086,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876099,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876109,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876115,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876124,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.87613,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876139,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876145,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876155,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876161,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.87617,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876187,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876197,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876202,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876206,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.87621,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.876214,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877683,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877719,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877726,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877736,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877742,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877751,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877756,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877765,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.87777,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877779,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877784,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877793,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877799,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877809,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877814,6,1396,98.245.98.121,192.168.1.80,443,40718
1554707160.877825,6,1396,98.245.98.121,192.168.1.80,443,40718
