time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1551430770.710196,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.710204,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.710217,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.710226,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.710973,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.711008,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.711039,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.711044,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.711059,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.711065,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.71107,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.711316,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.711343,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.711685,6,912,130.206.193.111,192.168.1.149,443,34082
1551430770.711724,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.711737,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.711749,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.711767,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.712655,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.712721,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.712809,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.712815,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.71282,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.713377,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.713426,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.713433,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.713442,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.713453,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.713466,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.71347,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.713479,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.714199,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.714223,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.71423,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.714242,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.714247,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.714252,6,1028,130.206.193.111,192.168.1.149,443,34082
1551430770.715164,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.715196,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.715261,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.715277,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.715292,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.715328,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.71534,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.715856,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.715949,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.715957,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.715975,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.715982,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.715996,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.716003,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.716021,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.71653,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.716563,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.71657,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.716579,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.716588,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.716599,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.718097,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.718121,6,1028,130.206.193.111,192.168.1.149,443,34082
1551430770.718128,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.718138,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.718143,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.718152,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.719266,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.719284,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.719291,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.719301,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.719306,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.719321,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.719327,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.719337,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.719342,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.719351,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.719356,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430770.719365,6,731,130.206.193.111,192.168.1.149,443,34082
1551430775.533014,6,1262,192.168.1.149,130.206.193.111,34082,443
1551430775.55339,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.553643,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.555288,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.555336,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.555352,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.555361,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.555377,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.555388,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.555394,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.555398,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.555401,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.555405,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.556826,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.556875,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.556889,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.556902,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.556913,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.556923,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.556935,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.556951,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.556964,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.55697,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.556985,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.558381,6,404,130.206.193.111,192.168.1.149,443,34082
1551430775.558462,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.558483,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.558517,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.558525,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.558545,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.558559,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.558578,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.55859,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.562492,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.562662,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.564404,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.564428,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.564436,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.564443,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.56445,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.564457,6,1028,130.206.193.111,192.168.1.149,443,34082
1551430775.564464,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.564471,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.564478,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.564486,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.564494,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.564501,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.564508,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565546,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565556,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565562,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565567,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565573,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565578,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565583,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565589,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565594,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565599,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565604,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.56561,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565615,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.56562,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565627,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565634,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.565657,6,664,130.206.193.111,192.168.1.149,443,34082
1551430775.566764,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.566774,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.56678,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.566786,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.566791,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.566797,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.566803,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.566808,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.567689,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.567698,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.567704,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.56771,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.56996,6,1276,130.206.193.111,192.168.1.149,443,34082
1551430775.56997,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.569976,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.569981,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.569986,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.569992,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.569997,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.570003,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571591,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571601,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571608,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571615,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.57162,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571625,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571631,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571636,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571641,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571646,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571651,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571657,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571662,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571668,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571673,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571679,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.571685,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.57169,6,664,130.206.193.111,192.168.1.149,443,34082
1551430775.57271,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.57275,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.572767,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.572776,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.57474,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.574795,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.574807,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.574817,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.574827,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.574837,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.574846,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.574855,6,1028,130.206.193.111,192.168.1.149,443,34082
1551430775.574863,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.576469,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.576707,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.576771,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.576808,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.576833,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.576853,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.576875,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.576892,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.576906,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.576921,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.576947,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.576964,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.576983,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.577,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.577047,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.577095,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.577116,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.578199,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.578295,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.578328,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.578343,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.57836,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.578379,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.578391,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.578414,6,664,130.206.193.111,192.168.1.149,443,34082
1551430775.578436,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.578462,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.578493,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.579838,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.57991,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.579926,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.579936,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.579945,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.579955,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.579967,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.579997,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.580012,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.580029,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.580041,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.58005,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.580058,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.580066,6,1276,130.206.193.111,192.168.1.149,443,34082
1551430775.581773,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.581788,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.581796,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.581803,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.58181,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.581818,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.581825,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.581832,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.58184,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.581848,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.581855,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.581863,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.581871,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.583196,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.583211,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.583219,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.583227,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.583234,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.583242,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.583249,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.583256,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.583264,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.583271,6,664,130.206.193.111,192.168.1.149,443,34082
1551430775.585389,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.585403,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.585412,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.585419,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.585427,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.585438,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.585451,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.585459,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.585467,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.587025,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.587036,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.587043,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.587048,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.587054,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.58706,6,1028,130.206.193.111,192.168.1.149,443,34082
1551430775.587065,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.587071,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.587077,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.587082,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.58709,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.587103,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.587114,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.587123,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.587132,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.587141,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.589139,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.589227,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.589243,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.589252,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.589264,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.589278,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.589288,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.5893,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.589309,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.589332,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.589348,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.589359,6,664,130.206.193.111,192.168.1.149,443,34082
1551430775.589369,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.590917,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.590984,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.591002,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.591018,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.591037,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.591049,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.591069,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.591083,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.591102,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.591117,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.591144,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.59116,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.591179,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.591193,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.591218,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.592836,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.592971,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.593004,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.593026,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.593045,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.593068,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.593092,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.593111,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.593135,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.593176,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.593187,6,1276,130.206.193.111,192.168.1.149,443,34082
1551430775.593193,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.593199,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.594168,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.594203,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.594217,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.594233,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.59425,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.594265,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.594281,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.594296,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.594311,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.594335,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.596177,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.596325,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.59637,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.596396,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.596418,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.596453,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.596482,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.596509,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.596534,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.596561,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.598007,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.598024,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.598033,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.598039,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.598049,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.598055,6,664,130.206.193.111,192.168.1.149,443,34082
1551430775.598061,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.598063,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.598067,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.598069,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.598073,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.598075,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.598078,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.598081,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.598084,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.59947,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.599486,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.599497,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.599505,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.599508,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.599511,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.599513,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.599515,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.599518,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.599521,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.599523,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.599526,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.599529,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.599532,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.600868,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.600897,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.600908,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.600926,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.60093,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.600934,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.600937,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.600941,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.600945,6,1028,130.206.193.111,192.168.1.149,443,34082
1551430775.600948,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.600951,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.600955,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.602402,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.602429,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.602436,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.602441,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.602449,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.602987,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.602996,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.603001,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.603005,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.60301,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.603014,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.604419,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.604436,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.604443,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.604448,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.604454,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.604463,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.604469,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.604475,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.60448,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.604485,6,664,130.206.193.111,192.168.1.149,443,34082
1551430775.604491,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.604496,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.604502,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.604507,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.60625,6,1448,130.206.193.111,192.168.1.149,443,34082
1551430775.606268,6,1448,130.206.193.111,192.168.1.149,443,34082
